1616374616015,32.872080968438176,-117.19666718065524,72.23921415949293,83,138,13,11
1616374616205,32.87210178042429,-117.19668487569338,72.21033690167755,82,138,13,11
1616374616300,32.87212256461985,-117.19670260534502,72.17077620085162,81,137,13,11
1616374616443,32.87214335439055,-117.19672038378326,72.13781537099251,81,137,13,11
1616374616556,32.87216415993126,-117.19673824662682,72.12473595653093,81,137,13,11
1616374616672,32.87218503466474,-117.1967560676113,72.10648778420897,81,137,13,11
1616374616803,32.872205893141995,-117.19677395604081,72.0784234565039,80,136,13,11
1616374616917,32.87222674933049,-117.19679189614556,72.03470375574939,78,135,13,11
1616374617029,32.872247598947865,-117.19680981672504,71.9826114152871,77,134,13,11
1616374617315,32.872331544345094,-117.19688145137269,71.85951356642713,73,130,13,11
1616374617442,32.872352536163085,-117.19689936111996,71.82247466238358,73,130,13,11
1616374617555,32.87237352939581,-117.1969172663879,71.78584753664562,72,129,13,11
1616374617677,32.87239452919937,-117.19693510617023,71.75491149823152,70,127,13,11
1616374617811,32.872415529733374,-117.19695292251711,71.72452468327133,69,126,13,11
1616374617996,32.87249885089048,-117.19702328068267,71.56700026864918,65,122,13,11
1616374618161,32.872519517457576,-117.19704064864106,71.551017099282,65,121,13,11
1616374618331,32.872540139951575,-117.19705789814078,71.52854305915737,64,120,13,11
1616374618442,32.87256066555509,-117.19707509142016,71.48712902176223,62,118,13,11
1616374618554,32.87258105236093,-117.19709218958293,71.4454950260357,61,116,13,11
1616374618666,32.8726013450608,-117.19710919379627,71.41220815048355,61,115,13,11
1616374618800,32.87262157840739,-117.19712610335283,71.39490912071237,61,115,13,11
1616374619034,32.87270127997543,-117.19719243953796,71.28953637305314,59,111,13,11
1616374619216,32.87272086571907,-117.19720865686035,71.2623795374279,59,111,13,11
1616374619330,32.87274032019579,-117.19722469570723,71.2324242659251,59,110,13,11
1616374619479,32.872759666270504,-117.19724055409371,71.207363708887,59,110,13,11
1616374619594,32.87277887289423,-117.1972562182814,71.17544612397084,60,109,13,11
1616374619709,32.872797952132196,-117.1972716825565,71.13702366628904,59,109,13,11
1616374619842,32.87281690212951,-117.19728697969819,71.1099706338433,60,108,13,11
1616374620098,32.87289148243627,-117.19734633445451,70.99818273772874,60,107,13,11
1616374620173,32.87290985516052,-117.19736067994795,70.9728885530609,61,107,13,11
1616374620286,32.872928158698365,-117.19737481853214,70.94545297134373,62,108,13,11
1616374620430,32.872946355219085,-117.19738876303266,70.91073210396058,63,108,13,11
1616374620543,32.87296446570007,-117.19740253285526,70.87738519167486,63,108,13,11
1616374620663,32.872982531427105,-117.197416128909,70.8471454619685,63,107,13,11
1616374620798,32.87300052412051,-117.19742953746486,70.80361481262545,63,107,13,11
1616374621016,32.87307201554592,-117.19748135114038,70.66372950441063,63,106,13,11
1616374621201,32.87308983440203,-117.19749376986636,70.6228387657895,63,105,13,11
1616374621356,32.87310764853814,-117.19750595768946,70.57439304290496,62,104,13,11
1616374621469,32.873125483760816,-117.1975179428438,70.53710980695853,62,104,13,11
1616374621583,32.87314338963888,-117.19752969223191,70.49106436971759,61,103,13,11
1616374621696,32.87316136870873,-117.19754118344433,70.44112542799853,60,102,13,11
1616374621830,32.87317942856022,-117.19755243016651,70.40921981128088,60,101,13,11
1616374622028,32.87325269974702,-117.19759498663815,70.2787273950663,58,99,13,11
1616374622197,32.87327124673145,-117.19760492817983,70.25321740707285,58,99,13,11
1616374622277,32.87328987642229,-117.19761463451289,70.23495365693002,58,98,13,11
1616374622423,32.87330854498073,-117.19762408420405,70.21605244583887,58,98,13,11
1616374622547,32.87332724801359,-117.19763324742625,70.19679459979373,58,98,13,11
1616374622661,32.873345991429716,-117.19764210033256,70.17671304361946,58,98,13,11
1616374622792,32.873364759776294,-117.1976506789221,70.15446141918424,58,98,13,11
1616374622906,32.87342101938745,-117.19767472270192,70.07130566589174,56,96,13,11
1616374623000,32.87343972213632,-117.19768216492223,70.04488750468542,56,96,13,11
1616374623199,32.873458408397184,-117.19768929885801,70.02756325010218,57,96,13,11
1616374623313,32.87347705278935,-117.19769614073597,70.01021543172017,57,96,13,11
1616374623463,32.87349569835001,-117.19770269106111,69.99776860711728,57,96,13,11
1616374623576,32.87351430593488,-117.1977089426129,69.98201545499066,58,96,13,11
1616374623689,32.87353287650158,-117.19771489454867,69.96347442411967,58,97,13,11
1616374623823,32.87355140821168,-117.19772056877191,69.94924552863547,59,97,13,11
1616374624019,32.873625107542615,-117.19774024016715,69.94718557190207,60,98,13,11
1616374624206,32.873643409304606,-117.19774444417621,69.94878758136542,60,98,13,11
1616374624287,32.873661635078825,-117.19774842385712,69.94771704146135,60,98,13,11
1616374624440,32.87367979657611,-117.19775218472685,69.94930630060435,59,97,13,11
1616374624553,32.87369789073055,-117.19775569615102,69.95736227443088,59,97,13,11
1616374624669,32.873715918948385,-117.197758969835,69.96139269117269,57,96,13,11
1616374624802,32.87373388311625,-117.19776203840374,69.96028483914247,56,95,13,11
1616374624922,32.873787616697975,-117.19776976632875,69.98008874975721,53,93,13,11
1616374625017,32.87380559448351,-117.19777185707756,69.99075799972537,52,92,13,11
1616374625151,32.87382366235536,-117.19777368352172,70.00874410809041,51,91,13,11
1616374625312,32.87384183410143,-117.19777525663393,70.02986280514112,51,91,13,11
1616374625462,32.873860140543776,-117.19777657785501,70.05003449125536,51,91,13,11
1616374625574,32.87387861376679,-117.19777769501272,70.07564394393668,51,90,13,11
1616374625699,32.87389724323786,-117.19777859039353,70.10795390540802,51,90,13,11
1616374625835,32.87391603635667,-117.19777926608774,70.14203159179338,51,90,13,11
1616374626036,32.87399277162485,-117.19777882499194,70.31747913858591,53,92,13,11
1616374626170,32.87401230964988,-117.19777780860079,70.36761949268542,53,92,13,11
