lat,lon
32.87684950094824,-117.23310987880173
32.87684949312563,-117.2331098899066
32.84317131093323,-117.27339770838579
32.84316272120112,-117.27339494302478
32.84315419187032,-117.2733921696299
32.843145754715124,-117.27338938152832
32.84313738170013,-117.27338666439188
32.84312902424761,-117.27338398239594
32.84310439595367,-117.2733758912652
32.84309627023663,-117.27337319634407
32.843088214840144,-117.27337049812151
32.84308022800672,-117.27336779052791
32.843072305192315,-117.27336515475923
32.843064374619985,-117.2733625671686
32.843056516342514,-117.27335993383262
32.84303328368315,-117.27335222069405
32.84302558580495,-117.27334969933092
32.843017938622296,-117.27334711584784
32.843010260948304,-117.2733446927182
32.843002618450534,-117.27334221203121
32.842995002562546,-117.27333974829149
32.842964310455734,-117.27332986142208
32.842956645909126,-117.27332733331146
32.842949003782145,-117.2733248401403
32.84294131969327,-117.27332240524531
32.84293362238266,-117.27331993317956
32.84292590744132,-117.27331741551576
32.84291820918427,-117.27331495015163
32.84291047179201,-117.27331250360857
32.84288731099206,-117.27330512358348
32.842879565949566,-117.27330266571285
32.84287186690168,-117.27330021816084
32.842864075242474,-117.27329779253162
32.842856324762614,-117.27329538760029
32.842848586867696,-117.27329302056135
32.84284082261189,-117.27329066894049
32.842817644822496,-117.27328374912467
32.84280995516428,-117.2732814802524
32.842802319816705,-117.2732792245993
32.84279474426837,-117.2732769831152
32.842787237115736,-117.27327480812492
32.842779800811144,-117.27327267415873
32.84277240967194,-117.27327054289364
32.84276515420122,-117.27326846389141
32.842757995941746,-117.27326638854271
32.842736971026746,-117.27326043434921
32.84273009580858,-117.27325846016556
32.842723381465305,-117.27325655451872
32.842716755435234,-117.27325465534624
32.842710180492986,-117.27325280084696
32.84270370417964,-117.27325097309799
32.842697291104976,-117.273249184155
32.842690904004414,-117.27324741367029
32.84267239571371,-117.27324227351662
32.84266635230714,-117.2732406219592
32.842660340473785,-117.27323896393827
32.84265432946807,-117.27323728358593
32.84264839657199,-117.27323566358521
32.842642499459465,-117.27323407567269
32.842636637114744,-117.27323242785307
32.84263079108849,-117.27323069548606
32.842613426795225,-117.27322552208351
32.84260770401388,-117.27322376469513
32.842602000298314,-117.27322197882805
32.84259631907716,-117.27322016985605
32.84259063213997,-117.27321833915579
32.84258499648634,-117.27321654523683
32.84257936674832,-117.27321474421032
32.842573766584074,-117.2732128996015
32.842557122255265,-117.27320728572172
32.842551602240405,-117.27320546385315
32.84254613094097,-117.27320357602699
32.842540685675424,-117.27320168104929
32.8425353062453,-117.27319979486013
32.8425299125937,-117.2731979624775
32.84252460967905,-117.27319611102159
32.842519340581305,-117.27319424373512
32.84250376911335,-117.2731887751241
32.842498695935745,-117.27318699882451
32.84249369366992,-117.2731851950665
32.84248877803183,-117.27318340140141
32.84248392245681,-117.27318171139179
32.87694192527939,-117.22976481032946
32.87690050166765,-117.22978206741621
32.87689035891863,-117.22978619501104
32.87688029389168,-117.22979024174214
32.876870297511914,-117.22979420592637
32.87686038043397,-117.22979806954004
32.87682144320977,-117.22981226759629
32.876811873935644,-117.22981549746504
32.87680236616648,-117.22981861663901
32.876792906981876,-117.229821595272
32.87678349749949,-117.22982441428785
32.87677411281584,-117.22982707803949
32.876746130269915,-117.22983405467006
32.876736858863744,-117.22983603203718
32.87672763907939,-117.22983787424404
32.87671844128742,-117.22983956926313
32.876709290838235,-117.22984108836405
32.87667316195401,-117.22984569136324
32.87666427800673,-117.22984648228079
32.87665543708736,-117.2298471646355
32.876646653029205,-117.22984776997272
32.87663793688657,-117.2298483388163
32.876629266509966,-117.22984884578851
32.87662075715828,-117.22984932626906
32.87658848819117,-117.22985153983652
32.87658043735233,-117.22985206416685
32.876572471100665,-117.22985258337951
32.876564534151065,-117.22985285975821
32.876556764497806,-117.22985314634144
32.87654917247332,-117.22985345656281
32.87652721253093,-117.22985402434692
32.87652023277347,-117.22985412468051
32.87651344825193,-117.2298542154064
32.876506865718795,-117.22985430168517
32.876500465452445,-117.229854359485
32.87649425658489,-117.22985436928069
32.876488216406976,-117.22985434852717
32.876466024417766,-117.2298542552504
32.87646092014318,-117.22985418929254
32.87645597585509,-117.22985412769272
32.876437698467676,-117.22985385584893
32.876433492824354,-117.2298537905518
32.87642944385651,-117.22985372713593
32.876425570275124,-117.22985367520515
32.876421874803576,-117.22985362676673
32.87641835068804,-117.22985356897743
32.87641499235626,-117.22985350550428
32.87640580957175,-117.22985334317572
32.87640302655304,-117.22985330010513
32.876400367882965,-117.22985325365744
32.87639782990035,-117.22985321396489
32.876395402294285,-117.22985316925023
32.87639308364058,-117.22985312614634
32.87638491505686,-117.22985288105076
32.87638315995409,-117.22985281035729
32.87638152918336,-117.2298527421822
32.87638001356757,-117.22985267514463
32.87637862533782,-117.22985262278178
32.876377313835995,-117.22985261950359
32.8763761283328,-117.22985260293915
32.876375073026374,-117.2298525816826
32.876372017467965,-117.2298525040602
32.87637155641149,-117.2298524881734
32.876371196515336,-117.2298524738492
32.87637090493762,-117.22985249126064
32.87637071543388,-117.22985250938602
32.87637061793171,-117.2298525324653
32.87637102669804,-117.22985264821287
32.87637114986363,-117.22985269457443
32.876371275941054,-117.22985274906534
32.882801922961384,-117.23579863646627
32.88280239623558,-117.2357897647362
32.88280293815596,-117.23578075660922
32.88280359457705,-117.23577161357748
32.882804365619016,-117.2357623438932
32.882805224131786,-117.23575294485552
32.882806150335874,-117.2357434056423
32.882807164641626,-117.23573376642312
32.88280829599405,-117.23572399095688
32.8828095224497,-117.23571406971487
32.882810803160574,-117.23570400987197
32.882812183255574,-117.2356938192511
32.88281372138715,-117.23568353731865
32.882815360840944,-117.23567312178714
32.8828170845762,-117.23566257518893
32.88281892868286,-117.23565190049452
32.882820886564716,-117.23564111013128
32.88282294511088,-117.23563018635728
32.882825057176596,-117.23561913388664
32.882827279997514,-117.23560794767764
32.88282959550422,-117.23559665337496
32.88283190559285,-117.23558524199068
32.882834248808365,-117.23557372873856
32.8828366048647,-117.23556211216619
32.88283897403977,-117.23555040773041
32.882841352980904,-117.23553861912788
32.88284376954158,-117.23552673548441
32.88284620682844,-117.23551477310087
32.882848653031644,-117.23550274839107
32.88285112479617,-117.23549064599868
32.882853634397094,-117.2354784580483
32.882856156129385,-117.23546619757185
32.882858690461546,-117.23545388122423
32.882861244621914,-117.23544152221876
32.8828638173426,-117.2354291397439
32.8828664168868,-117.23541674353343
32.882869049335774,-117.2354043181442
32.88287169920683,-117.23539185716135
32.88287436692032,-117.235379368115
32.88287705606519,-117.2353668796506
32.882879759799444,-117.23535439288624
32.88288244766274,-117.23534188626192
32.882885135673924,-117.23532936022968
32.88288783995003,-117.23531676428705
32.882890534845444,-117.23530421712162
32.882893218070485,-117.23529164798876
32.88289591370995,-117.235279090461
32.882898600709645,-117.23526654529014
32.88290128610444,-117.23525398363516
32.88290930587043,-117.23521644938411
32.882911984250136,-117.23520414103643
32.882914661090716,-117.23519169651917
32.8829172638338,-117.23517924132591
32.88291983705051,-117.23516685261444
32.88292239925676,-117.23515461976817
32.88292495630093,-117.23514241089323
32.882927450223505,-117.23513019680948
32.882929941332065,-117.23511802176485
32.882932422662236,-117.2351058795502
32.88293489104355,-117.2350937218584
32.882937302662576,-117.23508163187887
32.882939677582456,-117.23506955145895
32.882942040085425,-117.23505750381962
32.88294433880344,-117.2350455016563
32.882946571886194,-117.2350335104788
32.882948758178344,-117.23502147514385
32.8829508842985,-117.23500952046793
32.882952926946956,-117.23499759019684
32.882954887589634,-117.23498567313416
32.88295678252913,-117.23497375690191
32.88295859410812,-117.23496185455528
32.88296032381756,-117.23494994175785
32.88296197903695,-117.23493814290369
32.88296352741012,-117.23492636406128
32.88296495028759,-117.23491463894564
32.882966255407226,-117.23490295803768
32.88296748286501,-117.23489134384718
32.88296861593147,-117.23487973485494
32.882969646221596,-117.23486825559885
32.88297054498425,-117.23485685683157
32.88297128475343,-117.23484551724172
32.88297187800972,-117.234834239849
32.882972356925464,-117.23482303986992
32.88297268907306,-117.23481186186821
32.88297288037049,-117.23480082620159
32.882972960357506,-117.23478985940342
32.88297291998848,-117.23477896819107
32.88297276659699,-117.2347681652237
32.88297250633861,-117.23475746657112
32.88297210893053,-117.23474688437521
32.882971615421965,-117.23473644348292
32.882971029842885,-117.23472615861552
32.88297032969275,-117.23471603749479
32.8829695403231,-117.23470611528508
32.8829686655727,-117.23469645620753
32.88296774314407,-117.23468709673945
32.882966747480104,-117.23467804222015
32.882965721564176,-117.23466926933659
32.88296463068251,-117.23466077077093
32.876655456784164,-117.21835732890708
32.87665546628702,-117.21835732931143
32.876655474480316,-117.21835733158049
32.87665548475748,-117.21835733666657
32.876655511197136,-117.21835735490455
32.87665552885641,-117.21835736407164
32.87665553085698,-117.21835736317938
32.87665554147842,-117.21835735815772
32.876655547901095,-117.21835736746957
32.876655556234226,-117.21835736509232
32.87665556168175,-117.21835737733672
32.876655583986185,-117.21835738926796
32.87665558970438,-117.21835739667256
32.8766556002123,-117.21835739863752
32.87665560815257,-117.21835740501398
32.876655608349516,-117.21835740628914
32.87665561194798,-117.21835740755148
32.876655625671766,-117.21835742698082
32.876655638984396,-117.21835742652044
32.87665563914575,-117.2183574339419
32.87665565127992,-117.21835743022771
32.876655650719606,-117.21835744787771
32.87665565598698,-117.21835744299896
32.87665566512573,-117.21835744784524
32.87665566851273,-117.21835745352502
32.87665566907401,-117.21835745641556
32.87665567323809,-117.2183574498725
32.87665568793571,-117.2183574453871
32.87665569092709,-117.21835744064876
32.87665569429645,-117.21835745129113
32.87665569161409,-117.21835742634023
32.87665569548992,-117.21835743129772
32.87665569952927,-117.2183574268556
32.8766557068696,-117.21835743114154
32.87665570533838,-117.21835742746514
32.87665570882041,-117.21835742586313
32.876655711177136,-117.21835741987849
32.876655712190626,-117.21835742285265
32.87665571452839,-117.21835742609886
32.87665572172879,-117.21835742546976
32.8766557210853,-117.2183574154748
32.876655723380296,-117.21835740888605
32.876655729215784,-117.21835740861172
32.87665573702248,-117.21835740936928
32.87665573782709,-117.21835741674164
32.8766557375878,-117.21835741147615
32.876655737266084,-117.2183574102424
32.876655737546045,-117.21835741741356
32.876655737568306,-117.2183574215983
32.876655740493696,-117.21835742534871
32.876655740848484,-117.21835742429786
32.876655743641805,-117.21835743137244
32.87665574863563,-117.21835744121479
32.87665575808723,-117.21835745305289
32.87665574867449,-117.21835745679829
32.876655739965464,-117.2183574478166
32.87665574962537,-117.21835745737431
32.876655761008834,-117.218357453724
32.87665575791347,-117.2183574564795
32.87665576733229,-117.21835746244221
32.876655763885985,-117.21835746227949
32.876655767526586,-117.21835746693714
32.87665576736093,-117.21835746450395
32.87665577656595,-117.21835747127348
32.87665577303201,-117.21835746477976
32.87665577816991,-117.21835748299334
32.876655785574066,-117.21835747224505
32.876655792727604,-117.21835747293927
32.87665578727093,-117.21835747197964
32.87665578481145,-117.21835747223308
32.87665578958315,-117.21835748111685
32.87665579368401,-117.21835746257862
32.876655788971284,-117.21835748046908
32.876655796121966,-117.21835747012709
32.87208275097391,-117.23390388916893
32.8720686587949,-117.23389957887908
32.872065131447684,-117.23389859776478
32.87206165153604,-117.23389762789783
32.87205820415685,-117.23389673218635
32.87205481612729,-117.23389580517558
32.87205140547503,-117.23389482440422
32.87204806311301,-117.23389403266536
32.87204466175916,-117.23389314873256
32.8720413533501,-117.23389230781281
32.872024956340624,-117.23388865153532
32.87202178145459,-117.2338879571352
32.87201861817043,-117.23388728311359
32.87201541362089,-117.23388662801274
32.872012216671266,-117.23388602777169
32.87199993476098,-117.23388384958966
32.87199700685674,-117.23388331812151
32.87199421759864,-117.23388279840113
32.871991488180164,-117.23388243480551
32.87198885019766,-117.23388206873145
32.8719862709424,-117.23388171149642
32.871983770917765,-117.2338813065684
32.871974419046076,-117.23387997849251
32.87197226535911,-117.23387971645441
32.87197021576607,-117.23387944059161
32.87196823413442,-117.23387922180409
32.87196629830441,-117.2338789567812
32.871964478394396,-117.23387871955015
32.871957997739116,-117.23387807825554
32.87195658354748,-117.23387788431792
32.87195528436449,-117.2338777363353
32.87195406347371,-117.23387765527056
32.871952950648755,-117.2338775550575
32.87195190826672,-117.23387743425528
32.87195095370259,-117.23387731930649
32.87195009983928,-117.23387725194952
32.87194740082377,-117.23387704665757
32.871946895535714,-117.23387699272298
32.87194645830836,-117.2338769825773
32.87194607995718,-117.23387695062931
32.87194577018536,-117.23387694586668
32.871945518422834,-117.23387693161398
32.87194532693852,-117.23387691728762
32.87194515636809,-117.23387694820973
32.87194516202533,-117.23387696489344
32.871945136225236,-117.23387698014788
32.87194510537925,-117.23387697979638
32.871945103767416,-117.23387698697412
32.87194510386033,-117.23387700862335
32.871945075096676,-117.23387702174759
32.87194504890658,-117.23387705754776
32.87194505235414,-117.23387708113005
32.871945030996336,-117.23387706879198
32.87194505059065,-117.2338770833746
32.87194505282101,-117.23387710403412
32.871945028027525,-117.23387709280013
32.87194503630015,-117.23387710725952
32.87194503953218,-117.23387711246474
32.87194507244761,-117.23387712687204
32.87194506771656,-117.2338771141143
32.87194507615176,-117.23387711293243
32.87194508103567,-117.23387712018999
32.87194509148437,-117.2338771427992
32.871945104095275,-117.23387714508152
32.87194511637984,-117.23387714021135
32.871945186583964,-117.2338771728549
32.87194519653723,-117.23387716575337
32.871945206802444,-117.23387714896671
32.87194521761005,-117.23387713790261
32.87194526678384,-117.23387716232214
32.87194529542876,-117.23387713804384
32.87194531674116,-117.23387713803022
32.87194538695463,-117.23387711603992
32.88007712536089,-117.22898926515636
32.880064372013955,-117.22899087935234
32.88005166186319,-117.22899246097349
32.88000087994844,-117.22899896190177
32.879988114723986,-117.2290003681073
32.8799753055928,-117.22900201233423
32.879962478004714,-117.22900370317764
32.87994950860396,-117.2290056906688
32.87989718756243,-117.22901376556814
32.879883929333246,-117.22901563509771
32.87987063367832,-117.22901737988907
32.879857280937365,-117.2290191917232
32.879843856016784,-117.22902103895693
32.8798303770454,-117.22902291031069
32.879816836318284,-117.22902487561235
32.879761996482905,-117.22903268109087
32.879748197953056,-117.22903459566099
32.879734396742286,-117.22903654534626
32.879720563768174,-117.2290384455267
32.87970672827484,-117.22904020454331
32.87969289349549,-117.22904206807722
32.87967905411496,-117.22904401991669
32.87962407759222,-117.22905223736264
32.87961055193161,-117.22905430925621
32.87959710856026,-117.22905635208623
32.87958372685052,-117.2290584525651
32.8795704517247,-117.2290606475373
32.87955719589105,-117.22906273942324
32.87954400382659,-117.22906482909694
32.87953092783204,-117.22906707742649
32.8794924195722,-117.2290739604265
32.879479645306645,-117.22907625596464
32.87946688096956,-117.22907854723611
32.879454268248466,-117.22908089554836
32.87944180960838,-117.22908315346577
32.87942944363121,-117.22908537836493
32.87941706655341,-117.22908754027338
32.8793682389224,-117.2290965330712
32.87935623140558,-117.22909878230931
32.87934426408257,-117.22910101461642
32.87933240865071,-117.22910322067278
32.87932062934929,-117.22910542229052
32.879308885995066,-117.22910764964216
32.879297236691066,-117.229109840708
32.87928564218594,-117.22911201496504
32.87925137777233,-117.22911861708613
32.879240129811286,-117.229120849332
32.879228944240516,-117.22912303856536
32.879217839422466,-117.22912529022841
32.87920679744859,-117.22912758745213
32.87919586398467,-117.22912983963732
32.87915293065962,-117.22913887271923
32.87914239853898,-117.2291411974934
32.87913190840852,-117.22914352643869
32.87912152829955,-117.22914573068323
32.879111275820925,-117.2291480400164
32.87910108794476,-117.2291503789416
32.879061171112355,-117.22915931550934
32.879051411557604,-117.22916167674057
32.87904175210156,-117.22916388329314
32.87903218474563,-117.229166075939
32.879022637695954,-117.2291683229362
32.879013224599504,-117.2291704532441
32.87897622984973,-117.22917914092423
32.878967139150255,-117.22918128801152
32.878958075292445,-117.22918341840028
32.87894896726713,-117.22918570202879
32.87893988829209,-117.22918795055232
32.878903300525984,-117.22919690501301
32.878894085019816,-117.22919921927992
32.87888487998165,-117.22920147348732
32.8788756511523,-117.22920371972576
32.86510034259977,-117.20811818130831
32.865107332494226,-117.20812533455721
32.86511438494182,-117.20813245655779
32.865121498962786,-117.20813951103388
32.86512864905944,-117.20814650559893
32.865135806551535,-117.20815343733686
32.865142967067555,-117.20816026038835
32.8651501174504,-117.2081669854415
32.86515721325849,-117.20817360813732
32.86516422406047,-117.20818010774693
32.86517110966286,-117.20818648497342
32.86517783075164,-117.20819274796759
32.86518439181005,-117.20819886959093
32.86519079924825,-117.20820483188795
32.8651970354885,-117.20821063849213
32.86520308648605,-117.20821628577607
32.865208955897266,-117.20822177618368
32.865214638665464,-117.20822711914015
32.86522014035356,-117.20823229852765
32.8652254490706,-117.20823731200205
32.865230541539546,-117.20824216612496
32.865235409343036,-117.2082468371752
32.865240054961816,-117.20825132588932
32.86524446979351,-117.20825564507109
32.865248649991045,-117.2082598077387
32.86525264221646,-117.20826379822815
32.86525647876288,-117.20826762318414
32.86526015868089,-117.2082713161471
32.865263631601024,-117.20827488167751
32.865266943459226,-117.20827831246416
32.86527006793423,-117.20828158336826
32.86527302300619,-117.20828470643936
32.8652758474161,-117.20828764605615
32.86527851436464,-117.20829046242031
32.86528104054449,-117.20829314626059
32.86528342174031,-117.20829568844248
32.86528564288712,-117.20829812060305
32.86528769461116,-117.20830041546931
32.86528958537296,-117.20830250343582
32.86529132268865,-117.2083043880652
32.865292908564555,-117.20830608253729
32.86529433159968,-117.20830761079132
32.86529560437172,-117.20830897377519
32.86529674150917,-117.20831015758192
32.86529770606001,-117.2083111669844
32.865298492569835,-117.20831200260685
32.865299137258766,-117.20831265069687
32.86529965029581,-117.20831313292364
32.86530007658159,-117.20831352721693
32.865300447559825,-117.20831387095308
32.865300782932216,-117.20831417716568
32.86530109787161,-117.20831444998528
32.86530139457654,-117.20831470831213
32.86530167636929,-117.20831495222806
32.865301945959075,-117.2083151821348
32.86530220640232,-117.20831540719871
32.86530246553278,-117.2083156299091
32.865302729669054,-117.20831586035266
32.86530300569765,-117.20831610701632
32.86530330526549,-117.20831638202627
32.86530363185574,-117.20831669951276
32.86530398440608,-117.2083170483042
32.8653043596032,-117.2083174183699
32.86530475968244,-117.20831781664393
32.865305189475734,-117.20831822890943
32.865305631187674,-117.20831867257564
32.86530608142579,-117.20831912432008
32.86530652323863,-117.2083195785502
32.865306936360184,-117.20831999167835
32.86530733342346,-117.20832038903869
32.86530772158464,-117.20832077216733
32.865308077777065,-117.20832113314907
32.86530841134365,-117.20832147173547
32.865309574368325,-117.20832261344678
32.86530982304749,-117.20832285304066
32.86531005974442,-117.20832307196623
32.86531025506296,-117.20832326552048
32.86531042129763,-117.20832341531286
32.86531054244856,-117.20832351939607
32.865310613726194,-117.20832354209752
32.86531062291048,-117.20832351829924
32.86531060524951,-117.20832345581495
32.865310606110064,-117.2083234083857
32.865310625113466,-117.2083233959845
32.86531063984969,-117.20832337978588
32.86531064574372,-117.20832335050476
32.86531066223386,-117.20832332431208
32.86531066615075,-117.20832330129248
32.86531066334149,-117.20832326429432
32.86531066218116,-117.20832322853188
32.86531070872541,-117.20832324794037
32.865310869928216,-117.20832341459446
32.86531118659739,-117.20832376401613
32.86531166428787,-117.20832430301112
32.865312320307105,-117.20832502936965
32.86531315481359,-117.20832594816481
32.865314149566785,-117.20832707138037
32.86531531535167,-117.2083283902297
32.86531666077982,-117.20832990889578
32.87294354541009,-117.23447860169519
32.872928936155574,-117.23447757188104
32.87291438393639,-117.23447638353869
32.8728998397105,-117.23447508058399
32.87288533818148,-117.23447362499293
32.872870921630785,-117.23447199584908
32.872856571552205,-117.23447022818891
32.87284228286444,-117.23446837366579
32.87282806022982,-117.2344663283192
32.872813857383,-117.23446420266554
32.872799680596565,-117.23446195733707
32.87274451975884,-117.23445168236825
32.872730947786806,-117.23444885222716
32.87271750307697,-117.2344459421568
32.87270421937482,-117.2344429878587
32.87269100192126,-117.23443999318701
32.87268937355209,-117.23440813446686
