1612398765576,32.75849489182775,-117.19597547067457,-28.529192982236996,81,123,15,11
1612398765658,32.75849487200455,-117.19597122287229,-28.516969116332515,81,123,15,11
1612398765766,32.758494813741635,-117.19596703989713,-28.5091061616506,81,123,15,11
1612398765859,32.75849465977861,-117.19596290562063,-28.498689337651925,81,123,15,11
1612398766011,32.758494404145246,-117.19595887956183,-28.487025617462916,81,123,15,11
1612398766151,32.75849411208758,-117.19595493773635,-28.473845835076787,81,123,15,11
1612398766324,32.75849284975472,-117.19594030670217,-28.407696796791377,80,123,15,11
1612398766436,32.758492512511516,-117.19593685937215,-28.389297689431107,80,123,15,11
1612398766525,32.758492116873065,-117.19593350501098,-28.367925053774584,80,123,15,11
1612398766630,32.758491690555914,-117.19593023110758,-28.343852133442653,80,123,15,11
1612398766721,32.75849137055674,-117.19592700690569,-28.32108856895257,79,122,15,11
1612398766894,32.75849106978921,-117.1959238390021,-28.304157027424896,79,122,15,11
1612398766976,32.75849078138539,-117.19592072351233,-28.28224589065173,79,122,15,11
1612398767075,32.75849044722328,-117.1959176946124,-28.256207362102373,79,122,15,11
1612398767169,32.75849011269679,-117.19591474162489,-28.229802248339386,79,122,15,11
1612398767298,32.75848980212989,-117.19591186916789,-28.21159460134935,79,122,15,11
1612398767395,32.75848951547974,-117.19590904564024,-28.193754943440656,79,122,15,11
1612398767476,32.75848915870342,-117.19590628403232,-28.168935093961387,79,122,15,11
1612398767557,32.7584887642197,-117.19590362153411,-28.139423656353276,79,122,15,11
1612398767652,32.758488393507356,-117.19590103879266,-28.11154790829998,79,122,15,11
1612398767743,32.758488100909,-117.19589859611816,-28.09190575380057,79,122,15,11
1612398767888,32.758487834313804,-117.19589636316876,-28.072564079282095,79,122,15,11
1612398767971,32.75848755994637,-117.1958943406721,-28.04604894970533,79,122,15,11
1612398768070,32.75848726780934,-117.19589253140136,-28.025333003361883,79,122,15,11
1612398768218,32.75848705460664,-117.19589095041592,-28.012443473328126,79,122,15,11
1612398768351,32.75848686882544,-117.19588948601437,-28.00045706920047,79,122,15,11
1612398768443,32.758486693158304,-117.19588811849562,-27.985587847400847,80,122,15,11
1612398768526,32.758486522116854,-117.19588678949981,-27.973004882972177,80,122,15,11
1612398768607,32.7584863601829,-117.19588557245554,-27.962562955481673,80,122,15,11
1612398768699,32.75848622835926,-117.1958843759863,-27.950560116025624,80,122,15,11
1612398768783,32.75848611442001,-117.19588322833738,-27.939269604133145,80,122,15,11
1612398768939,32.75848597419687,-117.19588213881673,-27.93233294372421,80,122,15,11
1612398769039,32.75848586321383,-117.195881144395,-27.92448509702165,80,122,15,11
1612398769129,32.75848572359103,-117.1958801612507,-27.914814908018062,80,122,15,11
1612398769233,32.75848565563317,-117.19587922237866,-27.905404814830845,80,122,15,11
1612398769362,32.75848557036091,-117.1958783313855,-27.898652914356393,80,122,15,11
1612398769505,32.75848543890383,-117.19587748852032,-27.89392064717725,80,122,15,11
1612398769593,32.75848531074678,-117.19587663636835,-27.890732090374748,80,122,15,11
1612398769678,32.758485199997395,-117.19587579096326,-27.886233832286308,80,122,15,11
1612398769769,32.75848508859632,-117.19587492888253,-27.881357350115678,80,122,15,11
1612398769925,32.75848497357185,-117.19587409783466,-27.87617431674441,80,122,15,11
1612398770013,32.75848485391039,-117.19587328557071,-27.871658808642962,80,122,15,11
1612398770095,32.75848474285141,-117.19587253857144,-27.865558234741876,80,122,15,11
1612398770186,32.75848465819851,-117.19587195193961,-27.861121635049912,80,122,15,11
1612398770334,32.758484582634345,-117.19587153968651,-27.857295267739854,80,122,15,11
1612398770472,32.758484547073785,-117.19587128931595,-27.853797817302507,80,122,15,11
1612398770565,32.758484530224976,-117.19587123894814,-27.85131370197209,80,122,15,11
1612398770647,32.75848452193458,-117.1958713183563,-27.85184756039873,80,122,15,11
1612398770739,32.75848450686246,-117.19587136944696,-27.851805696745988,80,122,15,11
1612398770833,32.75848449844967,-117.19587133622997,-27.850460520949632,80,122,15,11
1612398770924,32.75848446699503,-117.19587128573924,-27.848153972827216,80,122,15,11
1612398771067,32.75848444886789,-117.19587127842051,-27.84782045985659,80,122,15,11
1612398771150,32.758484437720234,-117.19587126680052,-27.8461662065473,80,122,15,11
1612398771240,32.75848441385705,-117.19587122751487,-27.843457534904548,80,122,15,11
1612398771332,32.758484387817326,-117.19587120393973,-27.842220847821004,80,122,15,11
1612398771468,32.75848436441979,-117.19587118050352,-27.840383107646378,80,122,15,11
1612398771567,32.758484341993785,-117.19587114035627,-27.83828246513946,80,122,15,11
1612398771651,32.75848431523351,-117.19587111071336,-27.836466849587175,80,122,15,11
1612398771732,32.75848429337244,-117.19587108647083,-27.83439282392762,79,122,15,11
1612398771830,32.758484270224855,-117.1958710504295,-27.832226095852523,79,122,15,11
1612398771922,32.758484248094774,-117.19587102444355,-27.830409333008525,79,122,15,11
1612398772072,32.7584842258909,-117.19587099021646,-27.82796369094269,79,122,15,11
1612398772148,32.75848419253706,-117.19587095010681,-27.82623518323556,79,122,15,11
1612398772321,32.75848410298162,-117.1958708196348,-27.817588643760494,79,122,15,11
1612398772423,32.75848407597318,-117.19587078334331,-27.81500903067821,79,122,15,11
1612398772524,32.75848404738877,-117.19587075281191,-27.812565699570747,79,122,15,11
1612398772641,32.75848401898452,-117.19587071519346,-27.8106242444597,79,122,15,11
1612398772727,32.758483995170074,-117.19587067758506,-27.808154703803023,79,121,15,11
1612398772820,32.7584839688916,-117.19587064611551,-27.80595414842057,79,121,15,11
1612398772965,32.75848394398679,-117.19587060802748,-27.803628199008,79,121,15,11
1612398773055,32.75848392076858,-117.19587057232584,-27.80161079628758,79,122,15,11
1612398773159,32.75848388198804,-117.1958705260517,-27.79942436416108,79,122,15,11
1612398773276,32.75848386393977,-117.19587049662175,-27.79712846431133,79,122,15,11
1612398773367,32.75848383409539,-117.19587045639926,-27.79498492758318,79,121,15,11
1612398773449,32.758483809416646,-117.19587042469738,-27.792736143964113,79,121,15,11
1612398773536,32.75848378186085,-117.19587038424861,-27.790742159749776,79,121,15,11
1612398773645,32.7584837560113,-117.19587035045913,-27.788453202612274,79,121,15,11
1612398773726,32.75848373142089,-117.19587031336727,-27.786448719263362,79,121,15,11
1612398773853,32.75848370652353,-117.19587028197873,-27.784264805947494,79,121,15,11
1612398773952,32.75848368156955,-117.19587025064327,-27.782227268002845,78,121,15,11
1612398774042,32.75848365814848,-117.19587021457644,-27.7801523231187,78,121,15,11
1612398774202,32.7584836267738,-117.19587017685735,-27.777728155103603,78,121,15,11
1612398774326,32.75848360249473,-117.19587013948683,-27.7756897538026,78,121,15,11
1612398774419,32.758483578454886,-117.19587010278217,-27.773476247560424,78,121,15,11
1612398774499,32.7584835538442,-117.19587006402543,-27.771606877954365,78,121,15,11
1612398774584,32.75848352065382,-117.19587002827433,-27.7694022278864,78,121,15,11
1612398774695,32.75848350548825,-117.19586998951678,-27.766982979653815,78,121,15,11
1612398774781,32.75848348204956,-117.19586995085184,-27.764913984178623,78,121,15,11
1612398774929,32.7584834516566,-117.19586989759051,-27.76296416372208,78,121,15,11
1612398775010,32.758483417030696,-117.19586979618948,-27.761082887923976,78,121,15,11
1612398775102,32.758483371218155,-117.19586960412927,-27.758746984628086,78,121,15,11
1612398775207,32.75848330560645,-117.19586929017454,-27.75555525790436,78,121,15,11
1612398775321,32.75848321295076,-117.19586882436141,-27.75144170849337,78,121,15,11
1612398775414,32.75848311925338,-117.19586819712333,-27.745582745253852,78,121,15,11
1612398775494,32.75848298995837,-117.19586738788087,-27.739082145243806,78,121,15,11
1612398775579,32.75848283297016,-117.19586643487911,-27.730759673858106,78,121,15,11
1612398775689,32.75848263234414,-117.19586533781796,-27.721359622906107,78,121,15,11
